ID_REF,sputum from pulmonary tuberculosis patient1,sputum from pulmonary tuberculosis patient1(dye flip),sputum from pulmonary tuberculosis patient 2,sputum from pulmonary tuberculosis patient 3,sputum from pulmonary tuberculosis patient 3 (dye flip),sputum from pulmonary tuberculosis patient 4,sputum from pulmonary tuberculosis patient 5,sputum from pulmonary tuberculosis patient 5 (dye flip),sputum from pulmonary tuberculosis patient 6,sputum from pulmonary tuberculosis patient 7,sputum from pulmonary tuberculosis patient 7 (dye flip),,,,,,,,
101006,-0.578435,-0.379485,-0.00644904,0.0295795,-0.388619,-0.501266,-0.521416,-1.77874,-0.635413,-0.192583,-0.644677,,,,,,,,
101007,1.12288,0.198528,1.16094,0.485559,0.21837,-0.448225,null,2.04134,1.61418,1.08031,1.24147,,,,,,,,
101008,-0.484586,0.0585642,-0.217748,-0.0533224,-0.0689452,0.248603,null,-1.85661,-1.29291,-0.63438,-0.59692,,,,,,,,
101009,-0.336975,0.272144,-0.0260092,-0.119447,0.129763,-0.409807,0.208275,-0.165926,-0.681108,-0.126663,-0.0798469,,,,,,,,
101010,-0.680382,-0.159511,-1.43252,0.00463892,0.0770534,-0.310282,-0.343762,-0.631449,-1.01296,-0.112134,-0.285376,,,,,,,,
101011,-0.259989,-0.064081,-0.21467,-0.192251,-0.0478971,-0.55946,null,-0.76973,-0.338469,-0.421276,-0.248913,,,,,,,,
101012,0.236332,0.0665148,-0.284595,0.0775218,0.202469,-0.459289,null,-0.982731,-0.292178,0.0658122,-0.277328,,,,,,,,
101013,0.480334,0.21616,0.195834,0.447867,0.129284,0.407103,null,-0.777116,-0.901703,0.0871172,-0.183492,,,,,,,,
101014,0.867459,0.211524,0.564707,0.0013898,0.0807408,0.769454,1.5173,2.58624,2.35995,1.35887,1.2012,,,,,,,,
101015,-1.7901,-0.399009,-3.18818,-1.24464,-0.705982,-1.70198,-1.53358,-1.99673,-1.26347,-1.84405,-1.41762,,,,,,,,
101101,0.341744,0.17058,0.541447,0.297228,0.182814,0.416547,-0.39906,-0.798895,0.238632,-0.265765,-0.066601,,,,,,,,
101102,0.767437,0.118776,0.92765,0.641082,0.0716387,0.0797498,-0.132277,-0.334359,0.329651,null,0.0232702,,,,,,,,
101103,0.718657,0.137902,0.894415,0.43652,0.040584,0.408123,0.814092,0.821867,0.711788,0.585701,0.579186,,,,,,,,
101104,-1.58796,-0.25918,-2.07866,-0.528917,-0.2291,-0.908815,null,-1.69244,-0.548295,-1.7379,-1.06249,,,,,,,,
101105,1.24086,0.134696,1.73032,0.729112,-0.0167614,0.25052,1.70962,1.35307,1.00846,1.52849,0.88454,,,,,,,,
101106,0.254407,0.340444,0.490876,0.15755,0.271536,0.131367,-0.0596728,-0.239095,0.291273,0.107111,0.228274,,,,,,,,
101107,0.496132,0.282539,0.695005,0.0430357,0.230332,-0.00327032,null,1.49271,1.7843,0.695154,0.879978,,,,,,,,
101108,0.583971,0.282155,0.792206,0.0755756,0.153862,0.397848,null,1.10542,0.646668,0.863471,0.75157,,,,,,,,
101109,0.587912,0.380962,1.15011,0.423596,0.353358,0.719178,null,0.980235,0.436256,1.06521,0.564485,,,,,,,,
101110,0.82293,0.197969,0.602416,0.132215,0.147648,0.45364,null,0.161921,-0.355286,0.621738,0.220794,,,,,,,,
101111,-0.132912,0.0944118,0.120121,0.0642215,-0.129277,0.772293,-0.32928,-0.564569,-0.496466,-0.0936957,-0.285543,,,,,,,,
101112,-0.269268,0.250669,-0.181922,-0.0141599,0.110069,-0.226518,-0.422985,-0.672292,-0.810199,-0.55362,-0.288797,,,,,,,,
101113,-0.594232,-0.0921026,-0.715265,0.207708,0.110698,-0.700221,null,0.0862999,-0.332487,-0.523549,-0.367214,,,,,,,,
101114,0.609535,-0.0421098,0.946307,0.280062,-0.151436,0.699325,null,0.0737739,0.538025,0.720029,0.141105,,,,,,,,
101115,-0.0623716,0.292183,-0.0669265,0.134833,0.0947773,0.524846,null,-0.113582,0.0475076,0.244392,-0.15814,,,,,,,,
101201,0.588325,0.125589,0.624248,0.0266274,0.131074,0.316372,0.388455,0.695356,1.08243,0.220941,0.663099,,,,,,,,
101202,1.17983,-0.104018,1.67259,0.512061,-0.184856,0.572831,2.21888,1.92622,3.16081,1.23521,0.945525,,,,,,,,
101203,-1.63344,-0.414321,-1.13156,-0.38281,-0.279478,-0.857009,-0.971214,-1.218,-0.519732,-0.939812,-0.514872,,,,,,,,
101204,0.396584,0.125337,1.07596,0.286244,0.100978,0.62865,0.360279,0.329017,0.645697,0.536383,0.397955,,,,,,,,
101205,-0.0910153,-0.00634874,0.215844,-0.114656,-0.0099772,-0.165483,0.203637,0.210939,0.319725,-0.325591,-0.0471275,,,,,,,,
101206,-0.52088,0.0516043,-0.194303,-0.363945,0.0432486,-1.01183,-0.444885,-0.272169,0.0661301,-0.377048,0.0481514,,,,,,,,
101207,0.125743,0.0911615,0.191364,0.35821,0.14605,0.184522,null,-0.0824987,0.271031,0.134225,-0.0210544,,,,,,,,
101208,-0.335231,0.0354685,0.187952,-0.437792,0.237873,0.288216,0.685456,0.372746,1.23807,-0.272297,0.0588008,,,,,,,,
101209,-1.20089,-0.391939,-1.07255,-0.28845,-0.308983,-0.268248,-0.32134,-0.896065,-0.345379,-0.676507,-0.322821,,,,,,,,
101210,-1.9254,-0.626024,-1.79174,-0.81447,-0.569837,-1.61792,-1.24118,-1.83823,-1.8224,-1.67609,-1.4602,,,,,,,,
101211,0.171104,-0.045941,-0.112189,0.123709,-0.05065,0.556127,-0.207331,-0.554456,-0.573492,0.213768,-0.145558,,,,,,,,
101212,-0.919625,-0.130517,-1.15383,-0.361477,-0.253212,-0.00527801,-0.851694,-1.6256,-1.40197,-0.542957,-0.505579,,,,,,,,
101213,0.792658,0.21971,0.781722,-0.0385626,0.134388,1.10964,0.280637,0.897885,-0.0479425,0.457867,0.37046,,,,,,,,
101214,0.100234,0.163304,0.251721,-0.0543313,0.0522751,-0.255474,0.542166,1.18506,0.954896,1.16283,0.547545,,,,,,,,
101215,-0.825932,0.0207264,-0.840613,0.125449,-0.0637342,-0.296548,0.208373,-0.0970792,0.0190348,0.198383,0.0150667,,,,,,,,
101301,-0.402976,-0.51644,-0.318061,0.010277,-0.387598,-1.01924,-1.37674,-1.86583,-0.872702,-1.2932,-0.908553,,,,,,,,
101302,1.51195,-0.0146741,1.66173,0.694219,-0.217893,1.38567,1.42851,1.44905,1.5095,1.49326,0.487483,,,,,,,,
101303,-0.463495,-0.135301,-0.2122,-0.153517,-0.193305,-0.0287495,-0.330627,-0.460946,0.504953,-0.660824,-0.212696,,,,,,,,
101304,-0.909028,-0.0641061,-0.220128,0.0584545,0.0159044,-0.448678,-0.251888,-0.781652,0.267565,-0.0211827,0.0738331,,,,,,,,
101305,0.809311,0.188179,1.24475,0.605419,-0.0125702,0.749787,1.61754,1.27956,1.89926,1.14824,0.933538,,,,,,,,
101306,0.75566,0.109304,1.2892,0.207495,0.0164525,0.654111,1.00658,1.03737,1.1261,0.945649,0.713568,,,,,,,,
101307,-2.14296,-0.818444,-2.6316,-1.42631,-0.540759,-2.10303,-1.13633,-2.05404,-0.85094,-2.10912,-1.45416,,,,,,,,
101308,-3.43244,-1.06276,-3.4916,-2.08902,-0.610126,-2.64583,-2.44482,-2.28924,-1.38994,-3.23197,-2.45445,,,,,,,,
101309,-2.0061,-0.464504,-2.62381,-1.33769,-0.420874,-1.88571,-2.21723,-2.42976,-1.69142,-2.44741,-2.14155,,,,,,,,
101310,0.0473462,0.144399,0.260552,0.0603414,-6.69E-05,-0.0773847,0.172069,0.0609845,0.577053,0.422037,0.391678,,,,,,,,
101311,-1.06565,-0.384514,-1.27687,-0.850998,-0.372014,-0.600426,-0.360166,-0.243791,0.079733,-0.25571,-0.359117,,,,,,,,
101312,0.258377,0.35537,-0.209401,0.0596291,0.254614,0.346068,-0.27331,-0.893688,-0.273957,0.200451,0.113788,,,,,,,,
101313,-0.752537,-0.0335544,-0.583987,0.0166632,-0.0612333,-0.252945,-0.809301,-0.901963,-0.22609,0.315935,-0.44056,,,,,,,,
101314,-0.456213,0.00658212,-0.808419,-0.588745,-0.112057,-0.500219,-1.09395,0.874498,0.593919,-0.0737129,-0.00414238,,,,,,,,
101315,-1.09549,-0.152626,-1.89128,-0.42897,-0.227436,-0.779067,-1.26338,-1.90647,-1.14415,-0.645727,-0.889454,,,,,,,,
101401,-0.81916,-0.163483,-0.588704,-0.29672,-0.177867,-0.678864,null,0.117878,-0.176353,-0.863759,-0.4706,,,,,,,,
101402,1.15761,0.405597,1.42977,0.445522,0.309374,0.908651,0.751364,0.690751,0.767493,0.85613,0.794513,,,,,,,,
101403,-0.443167,0.010084,-0.141531,0.03537,-0.00699268,-0.144401,-0.0936943,-0.207457,0.64027,0.0757144,0.231016,,,,,,,,
101404,-1.12343,-0.152056,-0.942299,0.04562,0.0396041,-0.134068,-0.244873,-0.528315,0.598977,-0.395881,-0.32912,,,,,,,,
101405,0.428847,0.308236,0.523243,0.0949359,0.165437,0.701735,0.712252,1.51708,1.92107,0.682902,1.02086,,,,,,,,
101406,-0.569624,0.119908,-0.52719,0.00264239,0.0617559,-0.200847,null,-0.960578,null,-0.241576,-0.451586,,,,,,,,
101407,-0.091285,0.369142,0.42934,0.101892,0.359294,0.204627,0.480304,0.430551,0.886714,0.422637,0.420476,,,,,,,,
101408,0.377733,0.352574,0.665793,0.328879,0.23384,0.368514,null,0.469861,1.39814,1.07712,0.847643,,,,,,,,
101409,1.02915,0.485247,0.885617,0.568781,0.299978,0.605413,0.314701,0.456706,-0.142694,0.550348,null,,,,,,,,
101410,-3.22122,-0.732862,-3.62392,-1.48636,-0.777485,-1.93487,-1.60338,-1.86553,-1.25765,-1.2812,-1.02164,,,,,,,,
101411,0.349068,0.0201588,0.301846,0.290455,0.00841673,0.90127,0.814435,0.515393,1.07412,0.82729,0.435693,,,,,,,,
101412,-1.36128,-0.113696,-2.18963,-0.632317,0.0569906,-1.21629,-0.743102,-0.659599,0.446014,-0.584241,-0.379305,,,,,,,,
101413,0.761808,0.224312,0.997242,0.479732,0.0710855,0.942877,null,0.195654,0.722512,0.665992,0.496414,,,,,,,,
101414,-0.169246,0.183843,-0.658418,0.038471,0.240597,0.354989,null,-0.871361,-0.332312,null,-0.445313,,,,,,,,
101415,0.766891,0.307305,0.784763,0.713458,1.16495,0.336223,0.353262,0.361085,0.0411389,0.742815,0.353014,,,,,,,,
101501,1.15431,0.231682,1.50131,0.244478,0.169368,0.511301,1.45125,2.09069,1.96432,1.28025,1.14918,,,,,,,,
101502,-0.090212,-0.0231101,-0.12348,0.0411281,-0.0906809,0.0926632,-0.285199,-0.710263,-0.653766,-0.601074,-0.562625,,,,,,,,
101503,0.296234,-0.702987,0.939056,-0.0588409,-0.353133,-0.381012,null,-0.139415,-0.291395,-0.0567585,-0.595395,,,,,,,,
101504,1.19898,0.0422851,1.61316,0.361619,0.0085917,0.623262,1.81097,2.03617,2.58511,1.36255,1.0823,,,,,,,,
101505,0.428412,-0.0650749,0.677995,0.36774,-0.163519,0.29881,1.15786,1.12297,1.67069,0.952653,0.497506,,,,,,,,
101506,-0.793375,0.148346,-0.517352,-0.234678,0.0554051,-0.46896,-0.749444,-0.797533,-0.433992,-1.34119,-0.828034,,,,,,,,
101507,0.753191,0.328867,1.20717,0.468419,0.28414,0.866719,0.457927,0.498915,0.833136,1.06621,0.585206,,,,,,,,
101508,-1.12726,-0.481031,-1.09537,-0.83134,-0.584877,-0.954264,null,-1.06076,0.177286,-0.204653,-0.542832,,,,,,,,
101509,-1.60782,-0.171556,-1.88898,-0.627038,-0.0689425,-0.596341,-1.2006,-1.96522,-1.08542,-1.01491,-1.04011,,,,,,,,
101510,0.616551,0.0404798,0.707601,0.265743,-0.0133005,0.978818,null,0.330797,0.300197,0.619874,0.145129,,,,,,,,
101511,0.0486371,-0.0298901,-0.158296,-0.323374,-0.152045,-0.411318,0.233585,0.501305,0.935241,0.623967,0.299992,,,,,,,,
101512,-2.22307,-0.878432,-2.48201,-0.78518,-0.767644,-1.08309,-1.60496,-2.51827,-1.28068,-1.42692,-1.65701,,,,,,,,
101513,-0.0620591,-0.0360364,-0.42687,0.071826,0.070555,0.0026975,-1.11356,-0.387265,-0.0243555,0.408663,-0.167494,,,,,,,,
101514,-1.4133,-0.445344,-1.88774,-0.846054,-0.5426,-1.79652,-1.52814,-1.19508,-0.70958,-0.697486,-0.833395,,,,,,,,
101515,0.811419,0.149072,0.659403,0.402983,0.129213,0.653911,-0.0276414,0.279639,0.549939,1.01889,0.425333,,,,,,,,
101601,0.553344,0.333828,0.868526,0.219772,0.283216,0.557521,-0.145594,0.151043,0.246113,-0.109879,0.521034,,,,,,,,
101602,0.174565,0.104764,0.465002,0.50148,-0.0334605,-0.394463,-0.00679195,-0.387704,0.493558,0.0760381,0.0108351,,,,,,,,
101603,0.133011,0.15938,0.805908,0.344702,0.132869,0.616956,0.114778,0.323034,0.259494,0.292047,0.535314,,,,,,,,
101604,-1.14147,-0.210128,-0.560224,-0.135698,-0.235912,-0.362214,null,-1.80848,-1.07105,null,-1.115,,,,,,,,
101605,-0.512228,0.0364182,-0.766534,-0.147024,0.148654,0.176597,-1.27497,-1.01267,-0.49833,-0.770717,-0.806121,,,,,,,,
101606,0.352152,0.222216,0.508465,0.100242,0.142611,1.04155,-0.706903,-0.394114,0.10453,-0.00657203,-0.158426,,,,,,,,
101607,-1.63584,-0.698846,-0.974325,-1.08592,-0.654934,-1.1864,-0.906386,-1.76082,0.118706,-1.65765,-1.47791,,,,,,,,
101608,-1.1393,-0.148198,-1.19867,-0.56857,0.00286768,-0.187873,-1.92771,-1.35039,-0.35663,-1.35711,-1.12487,,,,,,,,
101609,-0.560588,-0.407356,-0.880392,-0.563785,-0.383188,-0.61486,-0.394908,-0.058927,-0.454729,-0.132668,-0.337819,,,,,,,,
101610,0.645722,0.121984,1.06045,0.288153,0.0261323,0.931969,null,1.24943,1.28291,0.871588,0.480072,,,,,,,,
101611,0.723679,0.411429,0.892019,0.108296,0.169594,1.10842,null,null,2.12796,null,0.542347,,,,,,,,
101612,0.228462,0.0156617,0.249394,0.231663,-0.112936,0.146265,-0.4391,0.0609072,-0.214487,0.0710763,-0.545806,,,,,,,,
101613,-1.99302,-0.854922,-1.53749,-0.83198,-0.547478,-1.71886,-1.06409,-1.86703,-0.601239,-0.556643,-1.45361,,,,,,,,
101614,-1.18386,-0.531364,-0.990652,-0.1899,-0.393874,-0.299513,-0.95392,-0.748504,-0.186196,-0.255921,-0.91626,,,,,,,,
101615,-0.212778,0.0935635,-0.444048,-0.321752,0.143889,-0.63965,-0.756317,-0.672438,-0.31914,0.0656051,-0.232932,,,,,,,,
101701,0.487247,0.0503356,0.575681,-0.0748134,-0.00743566,0.42151,1.5835,1.72306,1.91323,0.788372,0.860539,,,,,,,,
101702,0.470513,0.131197,0.793577,-0.210642,0.178755,-0.240268,-0.311177,0.211522,0.896904,-0.154656,0.332377,,,,,,,,
101703,0.626729,0.445309,1.08503,0.334032,0.355472,0.719817,-0.161162,0.333666,0.430116,0.191257,0.448773,,,,,,,,
101704,-1.83443,-0.227914,-1.34631,-0.540589,-0.20192,-0.529101,-1.20191,-1.77834,-1.44259,-1.7243,-1.11978,,,,,,,,
101705,-0.0410227,-0.025825,0.421452,-0.0423148,0.0722598,0.313436,-0.289215,0.0106614,0.465498,0.359122,-0.14159,,,,,,,,
101706,-0.17056,0.228496,-0.0742829,-0.224309,-0.00810615,0.100122,-0.816783,0.177067,0.349664,-0.860521,-0.465722,,,,,,,,
101707,0.152026,-0.0818658,0.38671,0.192754,0.0015481,0.555849,-0.865471,-0.864443,-0.260415,-0.0674346,-0.405861,,,,,,,,
101708,1.61357,0.152932,1.59078,0.727807,0.183097,1.40254,1.06059,0.655951,0.858048,1.47989,0.474941,,,,,,,,
101709,0.294711,-0.0385675,0.12898,-0.0118552,null,0.564801,null,null,null,null,null,,,,,,,,
101710,0.190781,0.17122,0.585946,0.19436,0.0224859,0.0550428,null,0.0856421,null,null,null,,,,,,,,
101711,1.09083,0.541232,1.55734,0.674662,0.327795,1.67871,0.804501,1.31728,1.65387,1.49673,1.16963,,,,,,,,
101712,0.567969,0.183025,0.850503,0.333816,0.130153,0.0676624,0.74477,0.708656,1.1323,0.940749,0.453343,,,,,,,,
101713,-0.562341,-0.0344345,-0.320721,-0.505976,0.00637036,-0.60232,-1.01345,0.00668379,0.317853,-0.516117,0.127753,,,,,,,,
101714,0.136964,0.271163,0.423389,0.249125,0.235523,0.272483,null,0.00997527,0.179913,0.325805,0.0143469,,,,,,,,
101715,0.926465,0.334579,1.12106,0.446565,0.159173,0.94316,0.203423,0.615849,0.472986,0.697744,0.44984,,,,,,,,
101801,0.737759,-0.0183932,1.07002,0.170849,-0.113388,0.370796,0.513764,-0.11203,0.00366191,0.380668,0.0172054,,,,,,,,
101802,0.968978,0.0518673,1.07107,0.329615,0.249128,1.89686,0.622194,0.773002,0.490537,0.287166,0.529413,,,,,,,,
101803,0.913972,0.501948,1.18702,0.127963,0.418816,0.941163,0.165088,0.850499,0.0145013,0.462608,0.655731,,,,,,,,
101804,0.849458,0.219298,1.47524,0.485659,0.118253,1.33005,null,0.89181,0.668459,1.17519,0.693828,,,,,,,,
101805,0.0400695,0.112359,0.541472,-0.0812978,0.0794845,-0.770467,null,-0.447964,null,0.114827,-0.0961288,,,,,,,,
101806,0.839188,0.478613,0.947306,0.381754,0.374688,1.48241,0.546125,3.08027,3.13827,null,1.4691,,,,,,,,
101807,-1.14446,0.0167864,-1.43974,-0.547161,-0.00889696,-0.374503,-1.47848,-1.95845,-1.06317,-0.315971,-1.1414,,,,,,,,
101808,0.643925,0.298698,0.463005,0.320576,0.238204,0.624444,null,0.805456,null,0.902257,null,,,,,,,,
101809,0.110556,0.112393,0.126275,0.480835,0.214165,0.681088,null,-0.386543,-0.845013,0.243354,-0.537597,,,,,,,,
110101,1.2623,0.575983,0.507316,0.889599,0.609341,0.996032,0.880221,0.694705,-0.206917,0.614601,0.599409,,,,,,,,
110102,-0.125122,0.637783,-0.600209,0.382667,0.477557,0.255981,-0.182733,-0.801956,-1.05208,-0.281839,-0.147858,,,,,,,,
110103,1.45484,0.595796,0.746787,0.679201,1.11232,1.03567,0.209804,0.176994,-0.27527,0.236617,0.319897,,,,,,,,
110104,-0.399145,-0.276928,-0.298301,-0.15836,-0.0412594,-0.365528,-0.18167,-0.0597752,-0.411239,0.124187,-0.0557534,,,,,,,,
110105,1.31299,0.556734,0.946517,0.573699,0.345545,1.60571,0.488313,1.96248,1.91526,0.547359,1.02133,,,,,,,,
110106,0.801312,0.576308,0.685002,0.28573,0.651258,1.01934,0.34382,2.36442,1.60537,0.314469,1.22054,,,,,,,,
110107,-1.06584,-0.362455,-1.33515,-0.216747,-0.292343,-0.263627,-1.46502,-1.20315,-1.13746,-0.77338,-0.770149,,,,,,,,
110108,-0.85063,-0.114616,-0.448141,-0.211751,-0.347733,-0.937933,-0.110704,-0.486789,1.22736,0.54109,1.0984,,,,,,,,
110109,1.24624,0.589587,1.15568,0.328626,0.381792,1.62978,1.67641,1.63216,1.01242,0.36813,0.765696,,,,,,,,
110110,0.16202,0.519406,0.249854,0.186189,0.635937,0.268898,0.912793,1.13629,0.61773,0.0119543,0.891875,,,,,,,,
110111,0.606736,0.0242354,0.314545,0.259818,0.322986,0.337464,0.546195,-0.286549,-0.0272795,0.15178,-0.164646,,,,,,,,
110112,1.04322,0.237484,0.634387,0.463142,0.274782,0.625738,1.5817,1.40931,1.19334,0.389306,0.795322,,,,,,,,
110113,1.5681,0.266608,1.18922,0.390054,0.192214,1.22758,1.74704,0.681456,0.242965,0.544335,0.494293,,,,,,,,
110114,0.147298,-0.172116,-0.227761,-0.0651182,-0.144481,0.119062,-0.324543,-1.48668,-1.37674,-0.436448,-0.523041,,,,,,,,
110115,0.556175,-0.134176,0.749312,0.287878,0.0398197,0.136218,1.33388,0.800426,-0.0469946,0.299787,0.376538,,,,,,,,
110201,1.46456,0.177906,0.798534,0.0396394,0.267854,-0.0455903,1.96693,2.43791,1.51618,0.815327,0.93346,,,,,,,,
110202,0.871842,-0.0478051,0.235271,0.418503,-0.116374,0.654004,0.23451,-0.0549398,0.175929,-0.00712315,0.097162,,,,,,,,
110203,0.436596,-0.440339,0.606723,0.36572,0.219892,-1.28949,0.239006,0.687533,0.680577,0.427684,0.530775,,,,,,,,
110204,-0.0466224,-0.0193456,0.11904,0.312317,-0.00624087,0.498684,-0.335767,-1.02465,-0.965728,-0.178713,-0.276001,,,,,,,,
110205,1.82544,0.165025,1.42641,1.33183,0.429046,0.309104,1.19441,1.65894,2.34014,1.195,1.12222,,,,,,,,
110206,0.967803,0.577941,0.729648,0.509298,0.582795,1.06892,0.580925,2.09565,2.35599,0.384964,0.889367,,,,,,,,
110207,0.758051,-0.233474,0.512495,0.0423574,-0.494243,0.523517,0.819989,0.663577,0.0418581,0.518366,0.268977,,,,,,,,
110208,-0.381849,-0.0842543,-0.509839,0.15136,-0.25737,-0.568746,-0.717741,-0.673146,-0.600773,-0.102412,-0.112603,,,,,,,,
110209,0.833639,0.28433,0.237162,0.408152,0.296013,0.32516,1.40775,0.46498,-0.236907,0.621467,0.352077,,,,,,,,
110210,0.771352,0.185588,0.648189,0.128228,0.222646,0.486509,0.868415,0.523927,-0.110079,-0.0803668,0.511943,,,,,,,,
110211,1.01022,0.453082,0.760915,0.614767,0.255325,0.657094,0.389827,-0.257755,-0.68008,0.00381776,0.214351,,,,,,,,
110212,0.653461,-0.498039,0.343465,0.320243,-0.645363,0.0677705,1.6332,-0.0740232,-0.681306,0.260776,-0.267185,,,,,,,,
110213,-0.017917,0.0453005,0.178633,0.301376,0.106434,0.0987979,1.01,-0.0852695,-0.556402,0.223496,0.0845841,,,,,,,,
110214,-1.33584,-0.516156,-1.46297,-0.313483,-0.656842,-0.675127,-1.31657,-2.00027,-1.47214,-1.65,-1.54553,,,,,,,,
110215,-0.609295,-0.10768,-0.656285,0.102664,-0.372091,-0.68394,-0.859173,-1.36924,-1.41662,-0.970768,-0.774762,,,,,,,,
110301,-0.383527,-0.138486,-0.590935,0.0609504,0.160258,-0.189901,0.0468812,-0.368529,-1.1806,-0.302319,-0.248023,,,,,,,,
110302,1.17145,0.636763,0.492428,0.150558,0.594139,0.775062,1.17296,1.8097,2.02798,0.587564,1.08776,,,,,,,,
110303,0.738317,0.643277,0.593276,0.489076,0.742095,0.559595,0.371568,0.559585,0.125369,0.274908,0.621404,,,,,,,,
110304,1.57064,0.592925,1.18175,0.676576,0.46275,1.11166,1.27847,2.51799,1.54227,1.04601,0.990284,,,,,,,,
110305,-1.26199,0.0102819,-1.09717,-0.0981064,0.250543,-0.957786,-0.281485,-0.109274,-0.291348,-0.257041,0.0749924,,,,,,,,
110306,-0.580925,-0.298244,-0.675887,-0.0356689,-0.296349,-0.687307,-0.507182,-0.417625,-0.627681,-0.359911,-0.487702,,,,,,,,
110307,-0.803735,-0.950185,-1.96983,0.0723206,-0.633171,-0.627125,-0.207248,-1.23101,-1.1734,-0.383191,-0.744934,,,,,,,,
110308,-2.23471,-0.525211,-1.95544,-0.728192,-0.516936,-1.88965,-1.72797,-1.71035,-1.24497,-0.980436,-0.797681,,,,,,,,
110309,-1.32325,-0.188712,-0.944137,-0.259205,-0.346241,-0.959793,-0.923726,-1.2903,-1.23009,-0.787345,-0.510014,,,,,,,,
110310,0.398243,0.35524,0.540667,0.477982,0.41391,0.370867,null,-0.0518878,-0.22531,0.327676,0.293277,,,,,,,,
110311,1.11373,0.387897,0.727738,0.707964,0.442674,0.551733,null,0.0865469,-0.082729,0.230184,0.314952,,,,,,,,
110312,0.00311856,0.312682,0.465348,0.276226,0.341127,0.422984,1.16188,0.381897,0.363305,0.0702165,0.691891,,,,,,,,
110313,0.658591,0.451368,0.812075,0.660516,0.150564,0.511078,0.850886,-0.461241,-0.486408,0.412099,0.069645,,,,,,,,
110314,0.362292,0.412756,0.407991,0.130239,0.353068,0.44613,0.133997,-0.441896,-0.402516,0.0247514,-0.35225,,,,,,,,
110315,-2.61966,-1.24758,-2.07397,-1.05704,-1.2748,-1.57715,-1.48332,-2.0978,-1.37983,-1.83876,-1.74266,,,,,,,,
110401,1.27436,0.659247,0.571731,0.29483,0.776022,0.862944,0.844965,2.05482,1.61071,0.355545,1.59955,,,,,,,,
110402,1.67827,0.315324,1.30506,0.681947,0.224198,1.39884,null,0.706538,0.315422,0.803582,0.611081,,,,,,,,
110403,1.52836,0.819925,0.983321,0.069119,0.709649,0.618911,0.972798,3.56675,2.45758,0.821323,1.59109,,,,,,,,
110404,-1.17482,-0.302692,-1.07482,-0.211814,0.268095,-1.04854,-1.6383,-0.963776,-0.856514,-1.14147,-1.18292,,,,,,,,
110405,0.833765,0.578092,0.401805,0.0849381,0.746363,0.417517,null,2.86998,2.74836,0.364804,1.19827,,,,,,,,
110406,1.14959,0.403452,0.619178,0.210824,0.513167,0.591479,0.449774,0.949652,0.81123,0.494878,0.969099,,,,,,,,
110407,0.765913,0.495105,0.475474,0.117702,0.449271,0.484884,-0.0764796,0.37552,-0.331652,0.320507,0.405338,,,,,,,,
110408,0.243959,0.389094,0.310512,0.104955,0.258273,0.126898,-0.253843,-1.08985,-0.850982,0.0794717,-0.0744517,,,,,,,,
110409,0.850747,0.446063,0.923177,0.232445,0.342146,0.258426,1.16581,1.03547,0.614667,0.517104,0.815133,,,,,,,,
110410,0.70819,0.299925,0.497469,0.0325214,0.0914729,-0.0373327,1.23009,1.07457,0.407811,0.317757,0.481656,,,,,,,,
110411,0.164027,-0.293739,-0.043803,0.0973389,-0.254081,-0.0056648,0.399637,-0.321256,0.0665695,0.00136822,-0.206393,,,,,,,,
110412,0.0738168,-0.114886,-0.354776,-0.0963786,-0.0544848,-0.244953,0.0365078,-0.666825,-0.263803,0.030415,0.42826,,,,,,,,
110413,0.445613,0.22556,0.391668,0.167005,0.179769,-0.0657108,0.913209,0.0516671,-0.416412,0.189759,-0.0146108,,,,,,,,
110414,-1.14199,-0.0243502,-0.578447,-0.114172,-0.079405,-1.05808,-1.3695,-1.3664,-1.26766,-0.501622,-0.754941,,,,,,,,
110415,-1.12191,-0.216078,-1.09076,-0.234449,-0.244103,-0.372998,-0.985718,-2.10572,-1.53871,-1.04029,-1.12289,,,,,,,,
110501,0.0772439,0.345306,-0.0602898,-0.152299,-0.266901,0.886813,-0.588017,-1.54233,-0.635516,-0.0683393,-0.284213,,,,,,,,
110502,0.823731,0.483071,0.480602,0.705734,0.632617,0.556794,0.583059,0.249223,0.107243,0.407612,0.414563,,,,,,,,
110503,-1.0152,-0.146942,-0.961755,-0.0592267,0.14637,-0.864685,-1.38197,-1.33715,-0.759627,-0.641725,-0.57283,,,,,,,,
110504,-1.84804,-1.0164,-2.34949,-1.04284,-0.843323,-1.42195,-2.54578,-1.81086,-1.20064,-1.20306,-1.52826,,,,,,,,
110505,0.309446,-0.0535664,-0.464055,-0.217763,0.00244387,-0.126405,-0.24242,-0.39162,-0.818717,-0.311834,-0.44413,,,,,,,,
110506,-0.198857,-0.90975,-0.611033,-0.305387,-1.01887,-0.714361,-0.859246,-0.949884,-0.558203,-0.287382,-0.577377,,,,,,,,
110507,0.565209,0.193553,0.741332,0.192868,-0.0683863,0.0167576,0.430558,0.146707,-0.00902005,0.70639,0.403938,,,,,,,,
110508,-0.905077,0.220734,-0.835135,-0.248641,-0.0454394,-0.294503,-0.678519,-0.924678,-0.981809,-0.346785,-0.271519,,,,,,,,
110509,1.11877,0.278707,0.85237,0.0841203,0.406148,-0.244942,1.304,0.882283,0.561151,0.459424,0.726825,,,,,,,,
